id,date,season,status,home_team_score,visitor_team_score,home_team_name,home_team_id,visitor_team_name,visitor_team_id
21652,2007-04-06,2006,Final,107,103,Sacramento Kings,26,Utah Jazz,29
21784,2007-04-06,2006,Final,94,99,New York Knicks,20,Minnesota Timberwolves,18
21922,2007-04-06,2006,Final,104,116,Memphis Grizzlies,15,Golden State Warriors,10
22060,2007-04-06,2006,Final,78,85,Houston Rockets,11,Portland Trail Blazers,25
23963,2007-04-06,2006,Final,85,88,Boston Celtics,2,Miami Heat,16
21653,2007-04-07,2006,Final,120,114,Brooklyn Nets,3,Washington Wizards,30
21923,2007-04-07,2006,Final,93,96,LA Clippers,13,Denver Nuggets,8
21243,2007-04-07,2006,Final,116,89,Orlando Magic,22,Memphis Grizzlies,15
21516,2007-04-07,2006,Final,94,96,Minnesota Timberwolves,18,New Orleans Pelicans,19
21785,2007-04-07,2006,Final,86,74,Dallas Mavericks,7,Portland Trail Blazers,25
21110,2007-04-07,2006,Final,113,118,Milwaukee Bucks,17,New York Knicks,20
23964,2007-04-07,2006,Final,103,106,Utah Jazz,29,Oklahoma City Thunder,21
21086,2007-04-07,2006,Final,105,98,Indiana Pacers,12,Boston Celtics,2
22061,2007-04-07,2006,Final,112,99,San Antonio Spurs,27,Golden State Warriors,10
21111,2007-04-08,2006,Final,103,111,Miami Heat,16,Charlotte Hornets,4
22062,2007-04-08,2006,Final,109,104,Philadelphia 76ers,23,Atlanta Hawks,1
21654,2007-04-08,2006,Final,103,89,Toronto Raptors,28,Chicago Bulls,5
21786,2007-04-08,2006,Final,87,82,Detroit Pistons,9,Cleveland Cavaliers,6
21924,2007-04-08,2006,Final,106,112,Sacramento Kings,26,Houston Rockets,11
21087,2007-04-08,2006,Final,107,115,Los Angeles Lakers,14,Phoenix Suns,24
21787,2007-04-09,2006,Final,115,111,Denver Nuggets,8,Los Angeles Lakers,14
21925,2007-04-09,2006,Final,100,111,Minnesota Timberwolves,18,Toronto Raptors,28
21655,2007-04-09,2006,Final,94,117,Milwaukee Bucks,17,Orlando Magic,22
21088,2007-04-09,2006,Final,83,91,New York Knicks,20,Detroit Pistons,9
21112,2007-04-09,2006,Final,112,96,San Antonio Spurs,27,Portland Trail Blazers,25
23965,2007-04-09,2006,Final,126,102,Golden State Warriors,10,Utah Jazz,29
22063,2007-04-09,2006,Final,96,86,Dallas Mavericks,7,LA Clippers,13
21517,2007-04-09,2006,Final,90,95,Oklahoma City Thunder,21,Houston Rockets,11
21926,2007-04-10,2006,Final,92,96,Washington Wizards,30,Brooklyn Nets,3
23966,2007-04-10,2006,Final,103,100,New Orleans Pelicans,19,LA Clippers,13
21518,2007-04-10,2006,Final,100,112,Memphis Grizzlies,15,Sacramento Kings,26
21656,2007-04-10,2006,Final,98,69,Chicago Bulls,5,New York Knicks,20
22064,2007-04-10,2006,Final,104,96,Atlanta Hawks,1,Boston Celtics,2
21113,2007-04-10,2006,Final,90,86,Philadelphia 76ers,23,Indiana Pacers,12
21788,2007-04-10,2006,Final,92,82,Charlotte Hornets,4,Miami Heat,16
21927,2007-04-11,2006,Final,106,115,Utah Jazz,29,Denver Nuggets,8
21789,2007-04-11,2006,Final,109,100,San Antonio Spurs,27,Sacramento Kings,26
22065,2007-04-11,2006,Final,85,82,Miami Heat,16,Washington Wizards,30
21089,2007-04-11,2006,Final,95,99,Portland Trail Blazers,25,Houston Rockets,11
21657,2007-04-11,2006,Final,104,99,Detroit Pistons,9,Orlando Magic,22
21114,2007-04-11,2006,Final,88,105,Minnesota Timberwolves,18,Dallas Mavericks,7
21519,2007-04-11,2006,Final,98,104,Milwaukee Bucks,17,Indiana Pacers,12
23967,2007-04-11,2006,Final,94,102,Boston Celtics,2,Philadelphia 76ers,23
21244,2007-04-11,2006,Final,109,91,Phoenix Suns,24,Oklahoma City Thunder,21
21090,2007-04-12,2006,Final,110,118,Los Angeles Lakers,14,LA Clippers,13
21245,2007-04-12,2006,Final,94,76,Cleveland Cavaliers,6,Brooklyn Nets,3
21658,2007-04-13,2006,Final,100,81,Chicago Bulls,5,Charlotte Hornets,4
23968,2007-04-13,2006,Final,100,86,Brooklyn Nets,3,New York Knicks,20
22066,2007-04-13,2006,Final,89,104,Dallas Mavericks,7,Utah Jazz,29
21928,2007-04-13,2006,Final,105,107,New Orleans Pelicans,19,Denver Nuggets,8
21115,2007-04-13,2006,Final,100,96,Miami Heat,16,Indiana Pacers,12
21246,2007-04-13,2006,Final,87,84,Toronto Raptors,28,Detroit Pistons,9
21520,2007-04-13,2006,Final,91,110,Minnesota Timberwolves,18,San Antonio Spurs,27
21247,2007-04-13,2006,Final,108,125,Sacramento Kings,26,Golden State Warriors,10
21929,2007-04-13,2006,Final,107,89,LA Clippers,13,Portland Trail Blazers,25
21790,2007-04-13,2006,Final,85,98,Atlanta Hawks,1,Washington Wizards,30
21091,2007-04-13,2006,Final,102,104,Boston Celtics,2,Milwaukee Bucks,17
23969,2007-04-13,2006,Final,93,85,Phoenix Suns,24,Los Angeles Lakers,14
21521,2007-04-14,2006,Final,98,126,Utah Jazz,29,Phoenix Suns,24
21659,2007-04-14,2006,Final,108,102,Portland Trail Blazers,25,Oklahoma City Thunder,21
21248,2007-04-14,2006,Final,92,113,Milwaukee Bucks,17,Charlotte Hornets,4
21930,2007-04-14,2006,Final,133,118,Memphis Grizzlies,15,Denver Nuggets,8
21092,2007-04-14,2006,Final,123,112,Houston Rockets,11,New Orleans Pelicans,19
22185,2007-04-14,2006,Final,87,104,Philadelphia 76ers,23,Orlando Magic,22
21248,2007-04-14,2006,Final,92,113,Milwaukee Bucks,17,Charlotte Hornets,4
21930,2007-04-14,2006,Final,133,118,Memphis Grizzlies,15,Denver Nuggets,8
21116,2007-04-15,2006,Final,91,102,Detroit Pistons,9,Philadelphia 76ers,23
21249,2007-04-15,2006,Final,68,101,Washington Wizards,30,Chicago Bulls,5
22186,2007-04-15,2006,Final,107,105,Toronto Raptors,28,New York Knicks,20
23971,2007-04-15,2006,Final,107,111,Indiana Pacers,12,Brooklyn Nets,3
21522,2007-04-15,2006,Final,121,108,Golden State Warriors,10,Minnesota Timberwolves,18
21093,2007-04-15,2006,Final,91,86,Dallas Mavericks,7,San Antonio Spurs,27
21660,2007-04-15,2006,Final,100,105,LA Clippers,13,Sacramento Kings,26
21931,2007-04-15,2006,Final,88,86,Orlando Magic,22,Boston Celtics,2
22067,2007-04-15,2006,Final,109,98,Los Angeles Lakers,14,Oklahoma City Thunder,21
21523,2007-04-16,2006,Final,120,117,Houston Rockets,11,Phoenix Suns,24
21661,2007-04-16,2006,Final,130,93,Utah Jazz,29,Portland Trail Blazers,25
22187,2007-04-16,2006,Final,101,91,Memphis Grizzlies,15,San Antonio Spurs,27
23972,2007-04-16,2006,Final,95,104,New York Knicks,20,Brooklyn Nets,3
21117,2007-04-16,2006,Final,122,107,Denver Nuggets,8,Minnesota Timberwolves,18
21250,2007-04-16,2006,Final,118,125,Sacramento Kings,26,New Orleans Pelicans,19
22068,2007-04-16,2006,Final,89,91,Miami Heat,16,Boston Celtics,2
21932,2007-04-16,2006,Final,102,96,Milwaukee Bucks,17,Atlanta Hawks,1
21524,2007-04-17,2006,Final,89,95,Washington Wizards,30,Orlando Magic,22
21118,2007-04-17,2006,Final,111,82,Golden State Warriors,10,Dallas Mavericks,7
22188,2007-04-17,2006,Final,92,98,Philadelphia 76ers,23,Cleveland Cavaliers,6
21933,2007-04-17,2006,Final,118,102,Atlanta Hawks,1,Indiana Pacers,12
21251,2007-04-17,2006,Final,100,84,Detroit Pistons,9,Toronto Raptors,28
21662,2007-04-17,2006,Final,99,103,Phoenix Suns,24,LA Clippers,13
21525,2007-04-18,2006,Final,106,97,Brooklyn Nets,3,Chicago Bulls,5
21094,2007-04-18,2006,Final,94,116,Minnesota Timberwolves,18,Memphis Grizzlies,15
21095,2007-04-18,2006,Final,98,120,Portland Trail Blazers,25,Golden State Warriors,10
21119,2007-04-18,2006,Final,94,68,Orlando Magic,22,Miami Heat,16
21120,2007-04-18,2006,Final,83,86,LA Clippers,13,New Orleans Pelicans,19
21252,2007-04-18,2006,Final,93,94,Charlotte Hornets,4,New York Knicks,20
21663,2007-04-18,2006,Final,109,96,Cleveland Cavaliers,6,Milwaukee Bucks,17
21934,2007-04-18,2006,Final,119,122,Toronto Raptors,28,Philadelphia 76ers,23
21935,2007-04-18,2006,Final,75,106,Oklahoma City Thunder,21,Dallas Mavericks,7
22069,2007-04-18,2006,Final,95,98,Indiana Pacers,12,Washington Wizards,30
22070,2007-04-18,2006,Final,101,91,Utah Jazz,29,Houston Rockets,11
22189,2007-04-18,2006,Final,89,91,Boston Celtics,2,Detroit Pistons,9
23973,2007-04-18,2006,Final,77,100,San Antonio Spurs,27,Denver Nuggets,8
23974,2007-04-18,2006,Final,106,117,Sacramento Kings,26,Los Angeles Lakers,14
23975,2007-04-21,2006,Final,100,92,Detroit Pistons,9,Orlando Magic,22
22321,2007-04-21,2006,Final,96,91,Chicago Bulls,5,Miami Heat,16
21096,2007-04-21,2006,Final,84,75,Houston Rockets,11,Utah Jazz,29
21936,2007-04-21,2006,Final,91,96,Toronto Raptors,28,Brooklyn Nets,3
21097,2007-04-22,2006,Final,95,87,Phoenix Suns,24,Los Angeles Lakers,14
22322,2007-04-22,2006,Final,97,82,Cleveland Cavaliers,6,Washington Wizards,30
21937,2007-04-22,2006,Final,85,97,Dallas Mavericks,7,Golden State Warriors,10
23976,2007-04-22,2006,Final,89,95,San Antonio Spurs,27,Denver Nuggets,8
23977,2007-04-23,2006,Final,98,90,Detroit Pistons,9,Orlando Magic,22
21938,2007-04-23,2006,Final,98,90,Houston Rockets,11,Utah Jazz,29
22323,2007-04-24,2006,Final,126,98,Phoenix Suns,24,Los Angeles Lakers,14
21939,2007-04-24,2006,Final,89,83,Toronto Raptors,28,Brooklyn Nets,3
23978,2007-04-24,2006,Final,107,89,Chicago Bulls,5,Miami Heat,16
21940,2007-04-25,2006,Final,112,99,Dallas Mavericks,7,Golden State Warriors,10
22324,2007-04-25,2006,Final,109,102,Cleveland Cavaliers,6,Washington Wizards,30
23979,2007-04-25,2006,Final,97,88,San Antonio Spurs,27,Denver Nuggets,8
23980,2007-04-26,2006,Final,95,89,Los Angeles Lakers,14,Phoenix Suns,24
21941,2007-04-26,2006,Final,81,67,Utah Jazz,29,Houston Rockets,11
22325,2007-04-26,2006,Final,77,93,Orlando Magic,22,Detroit Pistons,9
22326,2007-04-27,2006,Final,102,89,Brooklyn Nets,3,Toronto Raptors,28
23981,2007-04-27,2006,Final,96,104,Miami Heat,16,Chicago Bulls,5
21942,2007-04-27,2006,Final,109,91,Golden State Warriors,10,Dallas Mavericks,7
22328,2007-04-28,2006,Final,98,85,Utah Jazz,29,Houston Rockets,11
23982,2007-04-28,2006,Final,91,96,Denver Nuggets,8,San Antonio Spurs,27
21943,2007-04-28,2006,Final,92,98,Washington Wizards,30,Cleveland Cavaliers,6
22327,2007-04-28,2006,Final,93,97,Orlando Magic,22,Detroit Pistons,9
21944,2007-04-29,2006,Final,103,99,Golden State Warriors,10,Dallas Mavericks,7
22457,2007-04-29,2006,Final,79,92,Miami Heat,16,Chicago Bulls,5
22329,2007-04-29,2006,Final,100,113,Los Angeles Lakers,14,Phoenix Suns,24
23983,2007-04-29,2006,Final,102,81,Brooklyn Nets,3,Toronto Raptors,28
21945,2007-04-30,2006,Final,96,92,Houston Rockets,11,Utah Jazz,29
23984,2007-04-30,2006,Final,89,96,Denver Nuggets,8,San Antonio Spurs,27
22458,2007-04-30,2006,Final,90,97,Washington Wizards,30,Cleveland Cavaliers,6
23985,2007-05-01,2006,Final,98,96,Toronto Raptors,28,Brooklyn Nets,3
21946,2007-05-01,2006,Final,118,112,Dallas Mavericks,7,Golden State Warriors,10
23986,2007-05-02,2006,Final,119,110,Phoenix Suns,24,Los Angeles Lakers,14
21947,2007-05-02,2006,Final,93,78,San Antonio Spurs,27,Denver Nuggets,8
23987,2007-05-03,2006,Final,94,82,Utah Jazz,29,Houston Rockets,11
21948,2007-05-03,2006,Final,111,86,Golden State Warriors,10,Dallas Mavericks,7
21949,2007-05-04,2006,Final,98,97,Brooklyn Nets,3,Toronto Raptors,28
21950,2007-05-05,2006,Final,95,69,Detroit Pistons,9,Chicago Bulls,5
23988,2007-05-05,2006,Final,99,103,Houston Rockets,11,Utah Jazz,29
21951,2007-05-06,2006,Final,106,111,Phoenix Suns,24,San Antonio Spurs,27
23989,2007-05-06,2006,Final,81,77,Cleveland Cavaliers,6,Brooklyn Nets,3
21952,2007-05-07,2006,Final,108,87,Detroit Pistons,9,Chicago Bulls,5
23990,2007-05-07,2006,Final,116,112,Utah Jazz,29,Golden State Warriors,10
21953,2007-05-08,2006,Final,101,81,Phoenix Suns,24,San Antonio Spurs,27
23991,2007-05-08,2006,Final,102,92,Cleveland Cavaliers,6,Brooklyn Nets,3
23992,2007-05-09,2006,Final,127,117,Utah Jazz,29,Golden State Warriors,10
23993,2007-05-10,2006,Final,74,81,Chicago Bulls,5,Detroit Pistons,9
23994,2007-05-11,2006,Final,125,105,Golden State Warriors,10,Utah Jazz,29
23995,2007-05-12,2006,Final,96,85,Brooklyn Nets,3,Cleveland Cavaliers,6
21954,2007-05-12,2006,Final,108,101,San Antonio Spurs,27,Phoenix Suns,24
23996,2007-05-13,2006,Final,101,115,Golden State Warriors,10,Utah Jazz,29
21955,2007-05-13,2006,Final,102,87,Chicago Bulls,5,Detroit Pistons,9
23997,2007-05-14,2006,Final,85,87,Brooklyn Nets,3,Cleveland Cavaliers,6
21956,2007-05-14,2006,Final,98,104,San Antonio Spurs,27,Phoenix Suns,24
21957,2007-05-15,2006,Final,100,87,Utah Jazz,29,Golden State Warriors,10
23998,2007-05-15,2006,Final,92,108,Detroit Pistons,9,Chicago Bulls,5
21958,2007-05-16,2006,Final,72,83,Cleveland Cavaliers,6,Brooklyn Nets,3
23999,2007-05-16,2006,Final,85,88,Phoenix Suns,24,San Antonio Spurs,27
21958,2007-05-16,2006,Final,72,83,Cleveland Cavaliers,6,Brooklyn Nets,3
24000,2007-05-17,2006,Final,85,95,Chicago Bulls,5,Detroit Pistons,9
24001,2007-05-18,2006,Final,72,88,Brooklyn Nets,3,Cleveland Cavaliers,6
21959,2007-05-18,2006,Final,114,106,San Antonio Spurs,27,Phoenix Suns,24
21960,2007-05-20,2006,Final,108,100,San Antonio Spurs,27,Utah Jazz,29
21961,2007-05-21,2006,Final,79,76,Detroit Pistons,9,Cleveland Cavaliers,6
21962,2007-05-22,2006,Final,105,96,San Antonio Spurs,27,Utah Jazz,29
21963,2007-05-24,2006,Final,79,76,Detroit Pistons,9,Cleveland Cavaliers,6
21964,2007-05-26,2006,Final,109,83,Utah Jazz,29,San Antonio Spurs,27
21965,2007-05-27,2006,Final,88,82,Cleveland Cavaliers,6,Detroit Pistons,9
21966,2007-05-28,2006,Final,79,91,Utah Jazz,29,San Antonio Spurs,27
21967,2007-05-29,2006,Final,91,87,Cleveland Cavaliers,6,Detroit Pistons,9
21968,2007-05-30,2006,Final,109,84,San Antonio Spurs,27,Utah Jazz,29
21969,2007-05-31,2006,Final,107,109,Detroit Pistons,9,Cleveland Cavaliers,6
21970,2007-06-02,2006,Final,98,82,Cleveland Cavaliers,6,Detroit Pistons,9
21971,2007-06-07,2006,Final,85,76,San Antonio Spurs,27,Cleveland Cavaliers,6
21972,2007-06-10,2006,Final,103,92,San Antonio Spurs,27,Cleveland Cavaliers,6
21973,2007-06-12,2006,Final,72,75,Cleveland Cavaliers,6,San Antonio Spurs,27
21974,2007-06-14,2006,Final,82,83,Cleveland Cavaliers,6,San Antonio Spurs,27
21975,2007-10-30,2007,Final,106,97,San Antonio Spurs,27,Portland Trail Blazers,25
21976,2007-10-30,2007,Final,96,117,Golden State Warriors,10,Utah Jazz,29
24002,2007-10-30,2007,Final,93,95,Los Angeles Lakers,14,Houston Rockets,11
21977,2007-10-31,2007,Final,102,83,Orlando Magic,22,Milwaukee Bucks,17
21978,2007-10-31,2007,Final,101,104,Memphis Grizzlies,15,San Antonio Spurs,27
22593,2007-10-31,2007,Final,106,97,Toronto Raptors,28,Philadelphia 76ers,23
22594,2007-10-31,2007,Final,74,92,Cleveland Cavaliers,6,Dallas Mavericks,7
22595,2007-10-31,2007,Final,120,103,Denver Nuggets,8,Oklahoma City Thunder,21
24003,2007-10-31,2007,Final,119,110,Indiana Pacers,12,Washington Wizards,30
24004,2007-10-31,2007,Final,112,103,Brooklyn Nets,3,Chicago Bulls,5
24005,2007-10-31,2007,Final,104,90,New Orleans Pelicans,19,Sacramento Kings,26
22729,2007-11-01,2007,Final,80,91,Miami Heat,16,Detroit Pistons,9
22865,2007-11-01,2007,Final,95,106,Utah Jazz,29,Houston Rockets,11
22866,2007-11-01,2007,Final,99,106,Oklahoma City Thunder,21,Phoenix Suns,24
21979,2007-11-02,2007,Final,113,93,New Orleans Pelicans,19,Portland Trail Blazers,25
22596,2007-11-02,2007,Final,110,106,Cleveland Cavaliers,6,New York Knicks,20
22597,2007-11-02,2007,Final,98,119,Phoenix Suns,24,Los Angeles Lakers,14
22730,2007-11-02,2007,Final,87,85,Indiana Pacers,12,Miami Heat,16
22731,2007-11-02,2007,Final,85,96,Chicago Bulls,5,Philadelphia 76ers,23
22867,2007-11-02,2007,Final,102,99,Charlotte Hornets,4,Milwaukee Bucks,17
22868,2007-11-02,2007,Final,92,116,Orlando Magic,22,Detroit Pistons,9
22869,2007-11-02,2007,Final,91,99,Minnesota Timberwolves,18,Denver Nuggets,8
22870,2007-11-02,2007,Final,96,80,San Antonio Spurs,27,Sacramento Kings,26
23001,2007-11-02,2007,Final,69,106,Brooklyn Nets,3,Toronto Raptors,28
23137,2007-11-02,2007,Final,101,94,Atlanta Hawks,1,Dallas Mavericks,7
24006,2007-11-02,2007,Final,103,83,Boston Celtics,2,Washington Wizards,30
24007,2007-11-02,2007,Final,120,114,LA Clippers,13,Golden State Warriors,10
21980,2007-11-03,2007,Final,88,93,Philadelphia 76ers,23,Brooklyn Nets,3
22598,2007-11-03,2007,Final,82,94,Washington Wizards,30,Orlando Magic,22
22732,2007-11-03,2007,Final,123,102,Dallas Mavericks,7,Sacramento Kings,26
22871,2007-11-03,2007,Final,111,121,Memphis Grizzlies,15,Indiana Pacers,12
23272,2007-11-03,2007,Final,89,80,Houston Rockets,11,Portland Trail Blazers,25
23408,2007-11-03,2007,Final,133,110,Utah Jazz,29,Golden State Warriors,10
24008,2007-11-03,2007,Final,78,72,Milwaukee Bucks,17,Chicago Bulls,5
21981,2007-11-04,2007,Final,103,92,Phoenix Suns,24,Cleveland Cavaliers,6
22599,2007-11-04,2007,Final,88,90,Miami Heat,16,Charlotte Hornets,4
22733,2007-11-04,2007,Final,97,93,New York Knicks,20,Minnesota Timberwolves,18
22872,2007-11-04,2007,Final,92,91,Detroit Pistons,9,Atlanta Hawks,1
23138,2007-11-04,2007,Final,119,109,Los Angeles Lakers,14,Utah Jazz,29
23273,2007-11-04,2007,Final,95,98,Toronto Raptors,28,Boston Celtics,2
23409,2007-11-04,2007,Final,115,101,LA Clippers,13,Oklahoma City Thunder,21
24009,2007-11-04,2007,Final,88,93,Denver Nuggets,8,New Orleans Pelicans,19
22600,2007-11-05,2007,Final,107,98,Dallas Mavericks,7,Houston Rockets,11
21982,2007-11-06,2007,Final,87,82,Brooklyn Nets,3,Atlanta Hawks,1
22601,2007-11-06,2007,Final,83,115,Charlotte Hornets,4,Phoenix Suns,24
22734,2007-11-06,2007,Final,119,112,New York Knicks,20,Denver Nuggets,8
22873,2007-11-06,2007,Final,103,111,Minnesota Timberwolves,18,Orlando Magic,22
22874,2007-11-06,2007,Final,104,118,Los Angeles Lakers,14,New Orleans Pelicans,19
23002,2007-11-06,2007,Final,104,108,Golden State Warriors,10,Cleveland Cavaliers,6
23139,2007-11-06,2007,Final,112,85,Milwaukee Bucks,17,Toronto Raptors,28
23274,2007-11-06,2007,Final,89,81,Houston Rockets,11,San Antonio Spurs,27
23410,2007-11-06,2007,Final,104,98,Sacramento Kings,26,Oklahoma City Thunder,21
24010,2007-11-06,2007,Final,91,97,Chicago Bulls,5,LA Clippers,13
21983,2007-11-07,2007,Final,94,63,Philadelphia 76ers,23,Charlotte Hornets,4
22735,2007-11-07,2007,Final,105,96,Atlanta Hawks,1,Phoenix Suns,24
22875,2007-11-07,2007,Final,119,93,Boston Celtics,2,Denver Nuggets,8
22876,2007-11-07,2007,Final,93,90,Portland Trail Blazers,25,New Orleans Pelicans,19
23003,2007-11-07,2007,Final,96,105,Toronto Raptors,28,Orlando Magic,22
23140,2007-11-07,2007,Final,103,101,Utah Jazz,29,Cleveland Cavaliers,6
23275,2007-11-07,2007,Final,88,78,San Antonio Spurs,27,Miami Heat,16
23411,2007-11-07,2007,Final,89,104,Indiana Pacers,12,LA Clippers,13
24011,2007-11-07,2007,Final,98,105,Oklahoma City Thunder,21,Memphis Grizzlies,15
22736,2007-11-08,2007,Final,97,93,Chicago Bulls,5,Detroit Pistons,9
22877,2007-11-08,2007,Final,115,120,Golden State Warriors,10,Dallas Mavericks,7
23412,2007-11-08,2007,Final,87,85,Brooklyn Nets,3,Washington Wizards,30
21984,2007-11-09,2007,Final,104,88,Houston Rockets,11,Milwaukee Bucks,17
22602,2007-11-09,2007,Final,110,98,Portland Trail Blazers,25,Memphis Grizzlies,15
22737,2007-11-09,2007,Final,106,83,Boston Celtics,2,Atlanta Hawks,1
22878,2007-11-09,2007,Final,96,87,Charlotte Hornets,4,Indiana Pacers,12
22879,2007-11-09,2007,Final,101,106,Miami Heat,16,Phoenix Suns,24
22880,2007-11-09,2007,Final,107,93,Los Angeles Lakers,14,Minnesota Timberwolves,18
22881,2007-11-09,2007,Final,91,93,Sacramento Kings,26,Cleveland Cavaliers,6
23004,2007-11-09,2007,Final,85,97,New Orleans Pelicans,19,San Antonio Spurs,27
23141,2007-11-09,2007,Final,102,112,New York Knicks,20,Orlando Magic,22
23276,2007-11-09,2007,Final,103,79,Detroit Pistons,9,LA Clippers,13
23413,2007-11-09,2007,Final,103,105,Philadelphia 76ers,23,Toronto Raptors,28
24012,2007-11-09,2007,Final,92,118,Washington Wizards,30,Denver Nuggets,8
24013,2007-11-09,2007,Final,101,103,Oklahoma City Thunder,21,Utah Jazz,29
22603,2007-11-10,2007,Final,91,82,Portland Trail Blazers,25,Dallas Mavericks,7
22738,2007-11-10,2007,Final,118,94,Utah Jazz,29,Memphis Grizzlies,15
22882,2007-11-10,2007,Final,106,113,Indiana Pacers,12,Denver Nuggets,8
22883,2007-11-10,2007,Final,101,112,Brooklyn Nets,3,Boston Celtics,2
23005,2007-11-10,2007,Final,100,93,Sacramento Kings,26,Minnesota Timberwolves,18
23142,2007-11-10,2007,Final,71,101,Chicago Bulls,5,Toronto Raptors,28
24014,2007-11-10,2007,Final,96,106,Orlando Magic,22,Phoenix Suns,24
22604,2007-11-11,2007,Final,82,85,Charlotte Hornets,4,Houston Rockets,11
22739,2007-11-11,2007,Final,72,75,New York Knicks,20,Miami Heat,16
22884,2007-11-11,2007,Final,90,101,Atlanta Hawks,1,Washington Wizards,30
22885,2007-11-11,2007,Final,95,103,LA Clippers,13,Cleveland Cavaliers,6
23006,2007-11-11,2007,Final,103,107,Oklahoma City Thunder,21,Detroit Pistons,9
23143,2007-11-11,2007,Final,113,88,San Antonio Spurs,27,Milwaukee Bucks,17
24015,2007-11-11,2007,Final,72,93,Philadelphia 76ers,23,New Orleans Pelicans,19
22886,2007-11-12,2007,Final,122,100,Denver Nuggets,8,Cleveland Cavaliers,6
23007,2007-11-12,2007,Final,82,84,Brooklyn Nets,3,New Orleans Pelicans,19
23144,2007-11-12,2007,Final,117,93,Utah Jazz,29,Sacramento Kings,26
22605,2007-11-13,2007,Final,99,84,Dallas Mavericks,7,Philadelphia 76ers,23
22740,2007-11-13,2007,Final,107,92,San Antonio Spurs,27,Los Angeles Lakers,14
22887,2007-11-13,2007,Final,86,101,Indiana Pacers,12,Boston Celtics,2
22888,2007-11-13,2007,Final,113,102,Phoenix Suns,24,New York Knicks,20
23008,2007-11-13,2007,Final,91,76,Charlotte Hornets,4,Miami Heat,16
22740,2007-11-13,2007,Final,107,92,San Antonio Spurs,27,Los Angeles Lakers,14
24016,2007-11-13,2007,Final,105,99,Memphis Grizzlies,15,Houston Rockets,11
22888,2007-11-13,2007,Final,113,102,Phoenix Suns,24,New York Knicks,20
22605,2007-11-13,2007,Final,99,84,Dallas Mavericks,7,Philadelphia 76ers,23
23010,2007-11-14,2007,Final,103,90,Washington Wizards,30,Indiana Pacers,12
